,choice_fighter_name,parlay_fstar_sum,parlay_net_odds,choice_fstar,choice_ev,choice_real_odds,date,winner,pred_winner,choice_proba,parlay_prob,parlay_ev,parlay_avg_edge,fstar_net,choice_decimal_odds
3,daniel santos,0.2273244249288857,1.597142857142857,0.0707664426913471,0.21828265581762063,2.02,2025-10-04,1.0,1,0.6031102256522874,0.5248342723160034,0.3630695815292775,0.10024789976735932,0.0707664426913471,2.02
0,youssef zalal,0.2273244249288857,1.597142857142857,0.14670553014356325,0.11884510135661949,1.2857142857142856,2025-10-04,0.0,0,0.8702128566107041,0.5248342723160034,0.3630695815292775,0.10024789976735932,0.14670553014356325,1.2857142857142856
7,michael aswell jr,0.3681728052568649,1.1428571428571432,0.09917012659473708,0.2974571495940862,1.7142857142857144,2025-10-11,0.0,0,0.7568500039298836,0.6630254961369946,0.42076892029356006,0.12477478023075006,0.09917012659473708,1.7142857142857144
3,julia polastri,0.3681728052568649,1.1428571428571432,0.14481287174592183,0.09504111233118734,1.25,2025-10-11,1.0,1,0.8760328898649499,0.6630254961369946,0.42076892029356006,0.12477478023075006,0.14481287174592183,1.25
8,charles jourdain,0.12063023308192831,-1.0,0.09080521432528627,0.07975884613957485,1.5,2025-10-18,1.0,1,0.7198392307597166,0.4936961948047466,0.1637124591826169,0.05132561466368507,0.09080521432528627,1.5
2,reinier de ridder,0.12063023308192831,-1.0,0.08320631018569835,0.07775218822536029,1.5714285714285714,2025-10-18,0.0,1,0.6858423015979566,0.4936961948047466,0.1637124591826169,0.05132561466368507,-0.08320631018569835,1.5714285714285714
0,ludovit klein,0.18005267709958983,2.2999999999999994,0.05835979144868229,0.23645785538350317,2.3,2025-10-25,1.0,1,0.537590371905871,0.4285215628269869,0.4141211573290564,0.10147673171499927,0.05835979144868229,2.3
8,hamdy abdelwahab,0.18005267709958983,2.2999999999999994,0.12170331806391871,0.14368730901098836,1.434782608695652,2025-10-25,1.0,1,0.7971153971894768,0.4285215628269869,0.4141211573290564,0.10147673171499927,0.12170331806391871,1.434782608695652
6,timmy cuamba,0.1293324009641117,5.2475,0.06634696805715529,0.3376737391024136,2.55,2025-11-01,1.0,1,0.5245779369029073,0.2686949618342019,0.6786717740591761,0.11823475918268758,0.06634696805715529,2.55
0,waldo cortes acosta,0.1293324009641117,5.2475,0.05440937215440141,0.2549186883085365,2.45,2025-11-01,1.0,1,0.5122117095136883,0.2686949618342019,0.6786717740591761,0.11823475918268758,0.05440937215440141,2.45
9,denise gomes,0.21679680788461675,-1.0,0.10330654730869403,0.1453832764024941,1.5,2025-11-08,0.0,0,0.7635888509349961,0.5705014752915639,0.26325326671703464,0.08331729024651702,0.10330654730869403,1.5
1,ricky simon,0.21679680788461675,-1.0,0.09531570322520816,0.10290877537932586,1.4761904761904765,2025-11-08,0.0,1,0.7471317510634141,0.5705014752915639,0.26325326671703464,0.08331729024651702,-0.09531570322520816,1.4761904761904765
5,kyle daukaus,0.11711911669256625,1.0,0.10461944883583107,0.06799333718486111,1.3846153846153846,2025-11-15,1.0,1,0.7713285213001775,0.5585595583462831,0.11711911669256625,0.04047560610291262,0.10461944883583107,1.3846153846153846
0,erin blanchfield,0.11711911669256625,1.0,0.09454519144402793,0.04599820785136771,1.4444444444444444,2025-11-15,1.0,1,0.7241526054355623,0.5585595583462831,0.11711911669256625,0.04047560610291262,0.09454519144402793,1.4444444444444444
5,tagir ulanbekov,0.14500171127307832,-1.0,0.09928174193230442,0.18026858817928265,1.5555555555555556,2025-11-22,0.0,1,0.7587440924009674,0.42652553804901594,0.2953738562970114,0.0829192969835903,-0.09928174193230442,1.5555555555555556
3,waldo cortes acosta,0.14500171127307832,-1.0,0.06312135743082187,0.09752463911226639,1.9523809523809523,2025-11-22,1.0,1,0.5621467663745755,0.42652553804901594,0.2953738562970114,0.0829192969835903,0.06312135743082187,1.9523809523809523
1,maycee barber,0.1441512741261193,-1.0,0.09325064419835256,0.23836561632119324,1.7407407407407407,2025-12-06,1.0,1,0.7114015242696217,0.3579155257319915,0.4329877159862323,0.10263203517458858,0.09325064419835256,1.7407407407407407
9,terrance mckinney,0.1441512741261193,-1.0,0.0734418491310535,0.15716045172765858,2.3,2025-12-06,0.0,1,0.5031132398815907,0.3579155257319915,0.4329877159862323,0.10263203517458858,-0.0734418491310535,2.3
1,melquizael costa,0.12303677931638796,2.2199999999999998,0.05848859956337429,0.2642485093916602,2.3,2025-12-13,1.0,1,0.5496732649528958,0.39538560561564634,0.2731416500823811,0.05995758869421719,0.05848859956337429,2.3
3,kevin vallejos,0.12303677931638796,2.2199999999999998,0.06613807085922475,0.007034329583667065,1.4,2025-12-13,0.0,0,0.7193102354169051,0.39538560561564634,0.2731416500823811,0.05995758869421719,0.06613807085922475,1.4
2,natalia silva,0.17709412801053476,1.4999999999999996,0.08618089753593748,0.14979963071897962,1.6666666666666663,2026-01-24,1.0,1,0.6898797784313879,0.5062564768063209,0.26564119201580194,0.07852300468552748,0.08618089753593748,1.6666666666666663
3,waldo cortes acosta,0.17709412801053476,1.4999999999999996,0.09942238890135645,0.10074934640950062,1.5,2026-01-24,1.0,1,0.7338328976063337,0.5062564768063209,0.26564119201580194,0.07852300468552748,0.09942238890135645,1.5
0,tallison teixeira,0.18008876552416653,0.8364779874213835,0.11468575455700547,0.07433783732468469,1.3333333333333333,2026-01-31,0.0,0,0.8057533779935135,0.6265472801873773,0.15064028814285635,0.05365892799433708,0.11468575455700547,1.3333333333333333
3,benoit st denis,0.18008876552416653,0.8364779874213835,0.10481646949820209,0.07102277157824005,1.3773584905660377,2026-01-31,0.0,0,0.7775918752554346,0.6265472801873773,0.15064028814285635,0.05365892799433708,0.10481646949820209,1.3773584905660377
9,julius walker,0.2885047263721161,-1.0,0.06543169451535619,0.41741007859983714,2.45,2026-02-07,1.0,0,0.5785347259591171,0.5063094019724887,0.6539440464434632,0.14776482390044796,-0.06543169451535619,2.45
4,klaudia sygula,0.2885047263721161,-1.0,0.14645529689289805,0.16687758286386817,1.3333333333333333,2026-02-07,1.0,1,0.8751581871479012,0.5063094019724887,0.6539440464434632,0.14776482390044796,0.14645529689289805,1.3333333333333333
7,serghei spivac,0.26368279443594145,-1.0,0.08092465747700846,0.37511887245401065,2.6,2026-02-21,1.0,1,0.5288918740207733,0.46479507466246806,0.7017191100907503,0.15647040926529487,0.08092465747700846,2.6
6,anthony hernandez,0.26368279443594145,-1.0,0.18794401430087807,0.23750691244160965,1.4081632653061225,2026-02-21,1.0,0,0.878809256661433,0.46479507466246806,0.7017191100907503,0.15647040926529487,-0.18794401430087807,1.4081632653061225
